ID,Category,Language,Genre,Genre2,Pubdate,Author_Last,Author_First,Author_First_Reviewed,Author_Last_Reviewed,Work_Title,Translation,PubHouse,Prize,WinnerShortlist,Author_Gender,Author_Nationality,token_count,total_characters,protagonist_concentration,avg_sentence_length,avg_word_length,tuldava_score,event_count,speed_avg,circuitousness,speed_min,volume,goodreads_avg,total_ratings,goodreads_URL,Probability1P
"2015_Barrett,Shirley_RushOh_CT.txt",FIC,English,NYT,,2015,Barrett,Shirley,Shirley,Barrett,RushOh!,,HachetteBookGroup,,,F,,103010,55,0.1609467456,21.88907777,4.274154947,4.22464393,5247,-2.2126,0.2566,-2.4693,-2.9361,3.6,1575,https://www.goodreads.com/search?q=Shirley+Barrett+Rush+Oh!,1
"2015_Beatty,Robert_SerafinaandtheBlackCloak_MG.txt",FIC,English,MID,,2015,Beatty,Robert,Robert,Beatty,SerafinaAndTheBlackCoat,,,,,M,,83468,24,0.2701421801,15.84735143,4.182135242,3.552480371,5607,-2.1713,0.20363,-2.3749,-2.8669,3.91,31768,https://www.goodreads.com/search?q=+Serafina+And+The+Black+Coat,0
"2015_Bender,Karen_Refund_PW.txt",FIC,English,PW,,2015,Bender,Karen,Karen,Bender,Refund:Stories,,Counterpoint,NationalBookAwards,Shortlist,F,US,96379,47,0.0887230514,12.63986885,4.155325406,3.154613717,6366,-2.3552,0.13391,-2.4891,-2.9322,3.56,898,https://www.goodreads.com/search?q=Karen+Bender+Refund:+Stories,1
"2015_Benditt,John_TheBoatmaker_CT.txt",FIC,English,NYT,,2015,Benditt,John,John,Benditt,TheBoatmaker,,,,,M,US,115628,25,0.1542111507,16.10417827,4.197019124,3.661456804,4684,-2.3079,0.17817,-2.4861,-2.9776,3.78,226,https://www.goodreads.com/search?q=John+Benditt+The+Boatmaker,0
"2015_Benjamin,Ali_TheThingAboutJellyfish_MG.txt",FIC,English,MID,,2015,Benjamin,Ali,Ali,Benjamin,TheThingAboutJellyFish,,,,,F,,52431,26,0.0917431193,14.10573043,4.037933156,3.216595112,2395,-2.2335,0.19725,-2.4307,-2.8238,4.1,33284,https://www.goodreads.com/search?q=+The+Thing+About+Jelly+Fish,1
"2015_Bennett,ClaireLouise_Pond_CT.txt",FIC,English,NYT,,2015,Bennett,Claire-Louise,Claire-Louise,Bennett,Pond,,PenguinGroupUSA,,,F,,47642,0,NA,27.47520185,4.207521312,4.59758165,1293,-2.4618,0.086328,-2.5481,-2.9302,3.56,5458,https://www.goodreads.com/search?q=Claire-Louise+Bennett+Pond,1
"2015_Bergen,Candice_AFineRomance_ME.txt",NON,English,MEM,,2015,Bergen,Candice,Candice,Bergen,AFineRomance,,,,,F,,145994,87,0.2047075606,15.99583653,4.219385339,3.695607121,4149,-2.2741,0.15935,-2.4335,-2.954,3.66,2657,https://www.goodreads.com/search?q=Candice+Bergen+A+Fine+Romance,1
"2015_Berry,Steve_ThePatriotThreat_MY.txt",FIC,English,MY,,2015,Berry,Steve,Steve,Berry,ThePatriotThreat,,,,,M,US,133689,56,0.112964894,12.58960354,4.366800668,3.455168928,6328,-2.1329,0.32526,-2.4582,-3,3.96,9981,https://www.goodreads.com/search?q=Steve+Berry+The+Patriot+Threat,0
"2015_Birdsall,Jeanne_ThePenderwicksinSpring_MG.txt",FIC,English,MID,,2015,Birdsall,Jeanne,Jeanne,Birdsall,ThePenderwicksInSpring,,,,,F,,96011,59,0.2810555675,14.98766781,4.167329186,3.420372728,4763,-2.2688,0.21018,-2.4789,-2.9289,4.42,9108,https://www.goodreads.com/search?q=Jeanne+Birdsall+The+Penderwicks+In+Spring,0
"2015_Bishop,Stephanie_TheOtherSideOfTheWorld_CT.txt",FIC,English,NYT,,2015,Bishop,Stephanie,Stephanie,Bishop,TheOtherSideoftheWorld,,AtriaBooks,,,F,,86743,13,0.3667711599,14.46198733,4.174323768,3.392525521,5373,-2.2957,0.21496,-2.5106,-2.9737,3.24,1938,https://www.goodreads.com/search?q=+The+Other+Sideofthe+World,0
"2015_Black,Holly_TheCopperGauntlet_MG.txt",FIC,English,MID,,2015,Black,Holly,Holly,Black,TheCopperGauntlet,,,,,F,,88575,40,0.3350660602,13.42452258,4.193062592,3.331419704,5826,-2.3129,0.24398,-2.5568,-2.9876,4.13,32551,https://www.goodreads.com/search?q=Holly+Black+The+Copper+Gauntlet,0
"2015_Blackwood,Scott_SeeHowSmall_CT.txt",FIC,English,NYT,,2015,Blackwood,Scott,Scott,Blackwood,SeeHowSmall,,,,,M,US,53315,30,0.1814310051,13.96046085,4.217566283,3.442363417,3045,-2.2839,0.17389,-2.4578,-2.8361,2.71,1656,https://www.goodreads.com/search?q=Scott+Blackwood+See+How+Small,0
"2015_Bladon,Deborah_CHANCE_ROM.txt",FIC,English,ROM,,2015,Bladon,Deborah,Deborah,Bladon,CHANCE,,,,,F,Canada,71087,19,0.3296812749,13.12294628,3.772282166,2.993514197,3794,-2.3607,0.23113,-2.5918,-3.0433,4.4,112758,https://www.goodreads.com/search?q=+C+H+A+N+C+E,1
"2015_Bladon,Deborah_EMBER_ROM.txt",FIC,English,ROM,,2015,Bladon,Deborah,Deborah,Bladon,EMBER,,,,,F,Canada,28005,9,0.212244898,14.22295582,3.771618717,3.120076157,1442,-2.4275,0.18145,-2.609,-2.9739,4.16,124931,https://www.goodreads.com/search?q=+E+M+B+E+R,1
"2015_Blair,EK_Echo_ROM.txt",FIC,English,ROM,,2015,Blair,EK,EK,Blair,Echo,,,,,F,US,103960,19,0.312371134,15.21885522,3.844119445,3.213055158,7331,-2.2781,0.3046,-2.5827,-3.0741,4.24,5399,https://www.goodreads.com/search?q=EK+Blair+Echo,1
"2015_Bogosian,Eric_OperationNemesis_HIST.txt",NON,English,HIST,,2015,Bogosian,Eric,Eric,Bogosian,OperationNemesis,,,,,M,US,110351,94,0.2444049734,21.0875215,4.87672429,4.801780163,2854,-2.163,0.16706,-2.3301,-2.8287,4.18,862,https://www.goodreads.com/search?q=Eric+Bogosian+Operation+Nemesis,0
"2015_Bolton,Sharon_LittleBlackLies_MY.txt",FIC,English,MY,,2015,Bolton,Sharon,Sharon,Bolton,LittleBlackLies,,,,,F,UK,135477,53,0.17578125,13.49910323,3.998781023,3.197691224,6243,-2.3953,0.1633,-2.5586,-3.0744,3.98,10929,https://www.goodreads.com/search?q=Sharon+Bolton+Little+Black+Lies,1
"2015_Bowen,Sarina_ShootingFortheStars_ROM.txt",FIC,English,ROM,,2015,Bowen,Sarina,Sarina,Bowen,ShootingFortheStars,,,,,F,US,86067,22,0.3536264562,11.98704735,4.098950525,3.078113142,4821,-2.4085,0.18344,-2.5919,-3.036,3.79,2148,https://www.goodreads.com/search?q=+Shooting+Forthe+Stars,0
"2015_Box,CJ_Endangered_MY.txt",FIC,English,MY,,2015,Box,CJ,CJ,Box,Endangered,,,,,M,US,113611,44,0.254536994,14.04859651,4.084897096,3.276274179,6701,-2.1257,0.26842,-2.3941,-2.926,4.35,13980,https://www.goodreads.com/search?q=CJ+Box+Endangered,0
"2015_Boyd,Natasha_DeepBlueEternity_ROM.txt",FIC,English,ROM,,2015,Boyd,Natasha,Natasha,Boyd,DeepBlueEternity,,,,,F,Denmark,122702,28,0.1935866983,12.32071493,3.932706615,2.997920442,8603,-2.3227,0.2161,-2.5388,-3.0588,4.06,2297,https://www.goodreads.com/search?q=Natasha+Boyd+Deep+Blue+Eternity,1
"2015_Bradley,Alan_AsChimneySweepersCometoDust_MY.txt",FIC,English,MY,,2015,Bradley,Alan,Alan,Bradley,AsChimneySweepersCometoDust,,,,,M,Canada,109735,52,0.1060254925,15.32611732,4.179413986,3.521206068,5486,-2.3374,0.22947,-2.5669,-3.0162,3.95,25565,https://www.goodreads.com/search?q=+As+Chimney+Sweepers+Cometo+Dust,1
"2015_Bradley,James_TheChinaMirage_HIST.txt",NON,English,HIST,,2015,Bradley,James,James,Bradley,TheChinaMirage,,,,,M,US,120706,124,0.0749232344,26.49385426,4.840936025,5.142076552,2489,-2.2817,0.10392,-2.3856,-2.8826,4.07,1118,https://www.goodreads.com/search?q=James+Bradley+The+China+Mirage,0
"2015_Brencher,Hannah_IfYouFindThisLetter_ME.txt",NON,English,MEM,,2015,Brencher,Hannah,Hannah,Brencher,IfYouFindThisLetter,,,,,F,,104522,22,0.2658227848,15.76976463,4.015917613,3.515465398,2797,-2.3446,0.23711,-2.5817,-3.0597,4.05,1644,https://www.goodreads.com/search?q=Hannah+Brencher+If+You+Find+This+Letter,1
"2015_Brent,Cora_Unruly_ROM.txt",FIC,English,ROM,,2015,Brent,Cora,Cora,Brent,Unruly,,,,,F,US,100825,30,0.1981742107,13.1676897,4.054297332,3.23433008,6166,-2.4096,0.22188,-2.6315,-3.1173,4.07,2965,https://www.goodreads.com/search?q=Cora+Brent+Unruly,1
"2015_Browder,Bill_RedNotice_ME.txt",NON,English,MEM,,2015,Browder,Bill,Bill,Browder,RedNotice,,,,,M,,148064,103,0.1380120887,17.36210131,4.354294755,3.971491024,6471,-2.3013,0.18015,-2.4814,-2.996,4.43,68988,https://www.goodreads.com/search?q=Bill+Browder+Red+Notice,1
"2015_Brown,Pierce_GoldenSon_SF.txt",FIC,English,SF,YA,2015,Brown,Pierce,Pierce,Brown,GoldenSon,,,,,M,US,180284,90,0.0735127799,10.63496933,4.109676758,2.901424498,9398,-2.2229,0.28084,-2.5038,-3.0777,4.44,178693,https://www.goodreads.com/search?q=Pierce+Brown+Golden+Son,1
"2015_BrubakerBradley,Kimberly_TheWarthatSavedMyLife_MG.txt",FIC,English,MID,,2015,BrubakerBradley,Kimberly,Kimberly,BrubakerBradley,TheWarThatSavedMyLife,,,,,F,,81473,23,0.2553596951,11.19749863,3.8763633,2.735442026,5413,-2.3625,0.1149,-2.4774,-2.9058,4.49,81913,https://www.goodreads.com/search?q=+The+War+That+Saved+My+Life,1
"2015_Burrough,Bryan_DaysofRage_HIST.txt",NON,English,HIST,,2015,Burrough,Bryan,Bryan,Burrough,DaysofRage,,,,,M,US,238253,252,0.0456621005,20.35654477,4.642178893,4.440706268,10116,-2.2493,0.1663,-2.4156,-3.0489,4.3,4829,https://www.goodreads.com/search?q=+Daysof+Rage,0
2015_ButlerJudith_SensesOfTheSubject.txt,NON,English,MIX,,2015,Butler,Judith,Judith,Butler,SensesoftheSubject,,,,,F,,83113,17,0.1746506986,33.95138889,4.69900033,5.706123487,256,-2.3363,0.067505,-2.4038,-2.8083,4.04,70,https://www.goodreads.com/search?q=+Sensesofthe+Subject,0
"2015_Cadbury,Deborah_PrincesatWar_HIST.txt",NON,English,HIST,,2015,Cadbury,Deborah,Deborah,Cadbury,PrincesatWar,,,,,F,UK,149475,116,0.1063956964,23.3117592,4.659669462,4.732759995,4871,-2.3421,0.17241,-2.5146,-3.039,4.08,1361,https://www.goodreads.com/search?q=+Princesat+War,0
"2015_Callihan,Kristen_TheFriendZone_ROM.txt",FIC,English,ROM,,2015,Callihan,Kristen,Kristen,Callihan,TheFriendZone,,,,,F,US,124229,34,0.341827768,11.2750953,3.831149037,2.714276348,7550,-2.3277,0.24281,-2.5705,-3.0617,4.16,38951,https://www.goodreads.com/search?q=Kristen+Callihan+The+Friend+Zone,1
"2015_Campbell,WJoseph_1995TheYear_HIST.txt",NON,English,HIST,,2015,Campbell,WJoseph,WJoseph,Campbell,1995TheYear,,,,,M,US,82805,82,0.0956268222,25.40030675,4.877712496,5.091944828,2243,-2.1048,0.076066,-2.1808,-2.6024,3.47,105,https://www.goodreads.com/search?q=+1995+The+Year,0
"2015_Carmack,Cora_AllPlayedOut_ROM.txt",FIC,English,ROM,,2015,Carmack,Cora,Cora,Carmack,AllPlayedOut,,,,,F,US,97885,19,0.2407024793,13.58193423,3.835067606,3.045535742,4869,-2.3448,0.22043,-2.5652,-3.0179,4.06,8102,https://www.goodreads.com/search?q=Cora+Carmack+All+Played+Out,1
"2015_Casey,Kathryn_DeliverUs_HIST.txt",NON,English,HIST,,2015,Casey,Kathryn,Kathryn,Casey,DeliverUs,,,,,F,US,125880,101,0.0711014177,19.0496368,4.45965125,4.123106168,6069,-2.2073,0.17296,-2.3802,-2.8996,4.02,1226,https://www.goodreads.com/search?q=Kathryn+Casey+Deliver+Us,0
"2015_Chainani,Soman_TheLastEverAfter_MG.txt",FIC,English,MID,,2015,Chainani,Soman,Soman,Chainani,TheLastEverAfter,,,,,M,,198910,72,0.2236623068,15.24681895,4.238534375,3.477666077,12504,-2.2146,0.28247,-2.4971,-3.0996,4.3,28474,https://www.goodreads.com/search?q=Soman+Chainani+The+Last+Ever+After,0
"2015_Cherryh,CJ_Tracker_SF.txt",FIC,English,SF,,2015,Cherryh,CJ,CJ,Cherryh,Tracker,,,,,F,US,153822,84,0.0817554021,15.22990099,4.343537893,3.766931044,4932,-2.1831,0.26462,-2.4478,-3.0364,4.38,1448,https://www.goodreads.com/search?q=CJ+Cherryh+Tracker,0
"2015_Child,Lincoln_TheForgottenRoom_MY.txt",FIC,English,MY,,2015,Child,Lincoln,Lincoln,Child,TheForgottenRoom,,,,,M,US,97865,32,0.3943248532,14.96177954,4.395505899,3.709951547,5736,-2.1608,0.25942,-2.4202,-2.8835,3.73,11879,https://www.goodreads.com/search?q=Lincoln+Child+The+Forgotten+Room,0
"2015_Chopra,Malika_LivingwithIntent_ME.txt",NON,English,MEM,,2015,Chopra,Malika,Malika,Chopra,LivingwithIntent,,,,,F,,64495,28,0.1221198157,19.43205785,4.258630196,4.072789979,1462,-2.2957,0.12122,-2.4169,-2.8273,3.85,807,https://www.goodreads.com/search?q=+Livingwith+Intent,1
"2015_Christie,Michael_IfIFall_CT.txt",FIC,English,NYT,,2015,Christie,Michael,Michael,Christie,IfIFall,,,,,M,Canada,111576,31,0.4280750521,17.69081972,4.365279691,3.890472615,5988,-2.2947,0.25196,-2.5467,-3.0319,3.32,2292,https://www.goodreads.com/search?q=Michael+Christie+If+I+Fall,0
"2015_Chu,Wesley_TheRebirthspfTao_SF.txt",FIC,English,SF,,2015,Chu,Wesley,Wesley,Chu,TheRebirthspfTao,,,,,M,US/Taiwan,162935,88,0.1709733826,13.08714859,4.227166619,3.414362945,8528,-2.2621,0.27324,-2.5353,-3.0824,4.06,2275,https://www.goodreads.com/search?q=+The+Rebirthspf+Tao,0
"2015_Ciment,Jill_ActofGod_CT.txt",FIC,English,NYT,,2015,Ciment,Jill,Jill,Ciment,ActofGod,,,,,F,US,54394,26,0.2270942408,15.02596685,4.336631496,3.657785476,2497,-2.3299,0.1258,-2.4557,-2.8345,3.68,1234,https://www.goodreads.com/search?q=+Actof+God,0
"2015_Clare,Jessica_LastKiss_ROM.txt",FIC,English,ROM,,2015,Clare,Jessica,Jessica,Clare,LastKiss,,,,,F,US,120448,35,0.2348387097,12.73100095,3.954526462,3.129235784,6493,-2.2498,0.275,-2.5248,-3.0149,4.12,3311,https://www.goodreads.com/search?q=Jessica+Clare+Last+Kiss,1
"2015_Clement,Jennifer_PrayersfortheStolen_PW.txt",FIC,English,PW,,2015,Clement,Jennifer,Jennifer,Clement,PrayersfortheStolen,,Hogarth,PEN/FaulknerAwardforFiction,Shortlist,F,UK,66638,28,0.1444444444,13.61626481,3.999441047,3.350782177,3280,-2.3808,0.10093,-2.4818,-2.881,3.97,8100,https://www.goodreads.com/search?q=+Prayersforthe+Stolen,1
"2015_Clines,Peter_TheFold_SF.txt",FIC,English,SF,,2015,Clines,Peter,Peter,Clines,TheFold,,,,,M,US,141766,36,0.283776868,11.44104592,4.073795625,2.93674505,9334,-2.2366,0.2408,-2.4774,-3.0007,3.87,28204,https://www.goodreads.com/search?q=Peter+Clines+The+Fold,0
"2015_Coben,Harlan_TheStranger_MY.txt",FIC,English,MY,,2015,Coben,Harlan,Harlan,Coben,TheStranger,,,,,M,US,111366,53,0.3023917995,11.26844076,4.105735678,2.972504046,5058,-2.2536,0.2352,-2.4888,-2.9543,3.89,79247,https://www.goodreads.com/search?q=Harlan+Coben+The+Stranger,0
"2015_Cole,Courtney_VERUM_ROM.txt",FIC,English,ROM,YA,2015,Cole,Courtney,Courtney,Cole,VERUM,,,,,F,US,67501,20,0.3588516746,11.24454439,3.779033688,2.710078212,4379,-2.3319,0.23018,-2.5621,-2.9677,3.82,246806,https://www.goodreads.com/search?q=+V+E+R+U+M,1
"2015_Cole,Kresley_TheMaster_ROM.txt",FIC,English,ROM,,2015,Cole,Kresley,Kresley,Cole,TheMaster,,,,,F,US,116344,35,0.2535305985,10.98310205,4.006789936,2.852090159,7126,-2.3186,0.24592,-2.5645,-3.0435,4.33,18013,https://www.goodreads.com/search?q=Kresley+Cole+The+Master,1
"2015_Colfer,Chris_Beyond the Kingdoms_MG.txt",FIC,English,MID,,2015,Colfer,Chris,Chris,Colfer,BeyondtheKingdoms,,,,,M,,116376,87,0.1759280609,13.43988913,4.188095689,3.288965836,7387,-2.1733,0.21494,-2.3883,-2.8678,4.47,37922,https://www.goodreads.com/search?q=+Beyondthe+Kingdoms,0
"2015_Colonna,Sarah_HasAnyoneSeenMyPants_ME.txt",NON,English,MEM,,2015,Colonna,Sarah,Sarah,Colonna,HasAnyoneSeenMyPants,,,,,F,,84843,30,0.1152777778,15.42039258,3.8514867,3.276159352,3600,-2.3388,0.10721,-2.446,-2.8984,3.84,2002,https://www.goodreads.com/search?q=Sarah+Colonna+Has+Anyone+Seen+My+Pants,1
"2015_Constantine,David_TheLifeWriter_CT.txt",FIC,English,NYT,,2015,Constantine,David,David,Constantine,TheLife-Writer,,Biblioasis,,,M,,95233,18,0.274822695,21.36706305,4.113533606,4.014773496,4338,-2.2334,0.22097,-2.4543,-2.9793,3.57,306,https://www.goodreads.com/search?q=David+Constantine+The+Life-+Writer,1
"2015_Cooper,JS_OneNightStand_ROM.txt",FIC,English,ROM,,2015,Cooper,JS,JS,Cooper,OneNightStand,,,,,F,UK,72809,13,0.2517702596,10.93885216,3.725866465,2.638251719,4985,-2.3773,0.19591,-2.5732,-2.9999,3.56,13283,https://www.goodreads.com/search?q=JS+Cooper+One+Night+Stand,1
"2015_Corey,JamesSA_NemesisGames_SF.txt",FIC,English,SF,,2015,Corey,JamesSA,JamesSA,Corey,NemesisGames,,,,,M,US,203852,78,0.1242926011,13.27507163,4.158584971,3.295006111,9863,-2.2824,0.27975,-2.5622,-3.1582,4.42,75974,https://www.goodreads.com/search?q=+Nemesis+Games,0
"2015_Costello,Mary_Academy_Street_CT.txt",FIC,English,NYT,,2015,Costello,Mary,Mary,Costello,AcademyStreet,,,,,F,Ireland,53802,26,0.2690909091,13.91670978,4.175677468,3.389235669,3929,-2.3805,0.12072,-2.5012,-2.8701,3.66,2049,https://www.goodreads.com/search?q=Mary+Costello+Academy+Street,0
"2015_Cotterill,Colin_SixandaHalfDeadlySins_MY.txt",FIC,English,MY,,2015,Cotterill,Colin,Colin,Cotterill,SixandaHalfDeadlySins,,,,,M,UK,85456,38,0.2653061224,13.34624395,4.212581007,3.409960574,4172,-2.2758,0.23176,-2.5076,-2.9383,4.1,1866,https://www.goodreads.com/search?q=+Sixanda+Half+Deadly+Sins,0
"2015_Cottrell,Leonard_LostWorlds_HIST.txt",NON,English,HIST,,2015,Cottrell,Leonard,Leonard,Cottrell,LostWorlds,,,,,M,UK,120113,64,0.0941597139,26.91909458,4.808048471,5.2052447,1276,-2.1939,0.15509,-2.349,-2.8444,3.68,109,https://www.goodreads.com/search?q=Leonard+Cottrell+Lost+Worlds,0
"2015_Crews,Caitlin_GreeksLastRedemption_ROM.txt",FIC,English,ROM,,2015,Crews,Caitlin,Caitlin,Crews,GreeksLastRedemption,,,,,F,US,54946,6,0.5062166963,16.92208192,4.113171751,3.672296973,2550,-2.3792,0.30186,-2.6811,-3.0503,2.95,170,https://www.goodreads.com/search?q=Caitlin+Crews+Greeks+Last+Redemption,0
"2015_Cross,Kaylea_CollateralDamage_ROM.txt",FIC,English,ROM,,2015,Cross,Kaylea,Kaylea,Cross,CollateralDamage,,,,,F,Canada,109513,29,0.2637695806,15.38319989,4.149367896,3.563931251,7921,-2.2074,0.29144,-2.4989,-3.0199,4.33,1030,https://www.goodreads.com/search?q=Kaylea+Cross+Collateral+Damage,0
"2015_Crownover,Jay_Asa_ROM.txt",FIC,English,ROM,,2015,Crownover,Jay,Jay,Crownover,Asa,,,,,F,US,113732,34,0.1679336558,19.224476,3.88486903,3.720911749,6274,-2.5019,0.19012,-2.692,-3.199,4.17,16446,https://www.goodreads.com/search?q=Jay+Crownover+Asa,1
"2015_Cruise,Marilyn_TheBlackChapel_ROM.txt",FIC,English,ROM,,2015,Cruise,Marilyn,Marilyn,Cruise,TheBlackChapel,,,,,F,US,74646,12,0.4105534106,12.66904277,3.810239488,2.92398878,4692,-2.4302,0.21637,-2.6466,-3.0665,3.78,1204,https://www.goodreads.com/search?q=Marilyn+Cruise+The+Black+Chapel,1
"2015_Cryer,Jon_SoThatHappened_ME.txt",NON,English,MEM,,2015,Cryer,Jon,Jon,Cryer,SoThatHappened,,,,,M,,128035,91,0.0950704225,19.69163334,4.227149263,4.019357411,3757,-2.4318,0.11494,-2.5467,-3.0011,3.74,2799,https://www.goodreads.com/search?q=Jon+Cryer+So+That+Happened,1
2015_CuskRachel_Outline_PW.txt,FIC,English,PW,,2015,Cusk,Rachel,Rachel,Cusk,Outline,,HarperCollins,GovernerGeneral's,Shortlist,F,Canada,69274,15,0.1323529412,29.82092122,4.251116731,4.770720118,3180,-2.3314,0.16311,-2.4945,-2.9723,3.68,38870,https://www.goodreads.com/search?q=Rachel+Cusk+Outline,1
"2015_Dawson,DelilahS_Hit_SF.txt",FIC,English,SF,YA,2015,Dawson,DelilahS,DelilahS,Dawson,Hit,,,,,F,US,101481,28,0.2013552759,14.97211567,3.875077073,3.205971079,4834,-2.3981,0.19461,-2.5927,-3.0563,3.63,1238,https://www.goodreads.com/search?q=DelilahS+Dawson+Hit,1
"2015_Dawson,Shane_IHateMyselfie_ME.txt",NON,English,MEM,,2015,Dawson,Shane,Shane,Dawson,IHateMyselfie,,,,,M,,54932,23,0.1105121294,12.70691649,3.950866201,3.106862814,1691,-2.4134,0.070263,-2.4837,-2.8706,4.05,13384,https://www.goodreads.com/search?q=Shane+Dawson+I+Hate+Myselfie,1
"2015_Deaver,Jeffery_SolitudeCreek_MY.txt",FIC,English,MY,,2015,Deaver,Jeffery,Jeffery,Deaver,SolitudeCreek,,,,,M,US,155684,87,0.1884415905,11.10838387,4.258660862,3.079905642,8105,-2.228,0.25824,-2.4862,-3.0159,3.9,7656,https://www.goodreads.com/search?q=Jeffery+Deaver+Solitude+Creek,0
"2015_delaCruz,Melissa_TheIsleoftheLost_MG.txt",FIC,English,MID,,2015,delaCruz,Melissa,Melissa,delaCruz,TheIsleoftheLost,,,,,F,,80173,32,0.258778626,13.1108749,4.171110153,3.251454158,4336,-2.2744,0.167,-2.4414,-2.8677,3.83,23427,https://www.goodreads.com/search?q=+The+Isleofthe+Lost,0
"2015_Demetrios,Heather_I'llMeetYouThere_YA.txt",FIC,English,YA,,2015,Demetrios,Heather,Heather,Demetrios,IllMeetYouThere,,,,,F,,118366,29,0.2381209503,13.3611017,3.844756008,2.998146925,7378,-2.4187,0.20899,-2.6277,-3.1108,4.06,14507,https://www.goodreads.com/search?q=Heather+Demetrios+Ill+Meet+You+There,1
"2015_Denis,Nelson_WarAgainstAllPuertoRicans_HIST.txt",NON,English,HIST,,2015,Denis,Nelson,Nelson,Denis,WarAgainstAllPuertoRicans,,,,,M,US,89686,60,0.1989319092,23.68259836,4.742965081,4.786389596,3181,-2.1288,0.15,-2.2788,-2.7221,4.54,2103,https://www.goodreads.com/search?q=Nelson+Denis+War+Against+All+Puerto+Ricans,0
"2015_Dessen,Sarah_SaintAnything_YA.txt",FIC,English,YA,,2015,Dessen,Sarah,Sarah,Dessen,SaintAnything,,,,,F,,137000,32,0.2012658228,12.674623,3.975659305,3.008503133,8728,-2.4518,0.19622,-2.648,-3.1476,4.03,59843,https://www.goodreads.com/search?q=Sarah+Dessen+Saint+Anything,1
"2015_Donovan,FrankR_TheVikings_HIST.txt",NON,English,HIST,,2015,Donovan,FrankR,FrankR,Donovan,TheVikings,,,,,M,US,34013,49,0.122923588,24.55812274,4.653304661,4.738056471,960,-2.2632,0.087649,-2.3508,-2.7321,3.88,3768,https://www.goodreads.com/search?q=+The+Vikings,0
"2015_Douglas,Ian_DeepTime_SF.txt",FIC,English,SF,,2015,Douglas,Ian,Ian,Douglas,DeepTime,,,,,M,US,122045,69,0.1574690771,16.2142952,4.763988685,4.11116099,3839,-2.2644,0.19429,-2.4587,-2.9479,4.09,1209,https://www.goodreads.com/search?q=Ian+Douglas+Deep+Time,0
"2015_Douglas,Penelope_FallingAway_ROM.txt",FIC,English,ROM,,2015,Douglas,Penelope,Penelope,Douglas,FallingAway,,,,,F,US,148574,36,0.3314814815,12.77506449,3.93573371,2.983492368,12586,-2.3304,0.2341,-2.5645,-3.1102,3.96,148679,https://www.goodreads.com/search?q=Penelope+Douglas+Falling+Away,1
"2015_Downs,GregoryP_AfterAppomattox_HIST.txt",NON,English,HIST,,2015,Downs,GregoryP,GregoryP,Downs,AfterAppomattox,,,,,M,US,111510,67,0.2241566921,26.19450317,5.125675937,5.498551447,1275,-2.3166,0.16329,-2.4799,-2.9677,3.88,341,https://www.goodreads.com/search?q=+After+Appomattox,0
"2015_Doyle,DonH_TheCauseofAllNations_HIST.txt",NON,English,HIST,,2015,Doyle,DonH,DonH,Doyle,TheCauseofAllNations,,,,,M,US,126101,116,0.0822256569,30.25455854,4.975727455,5.561127529,2652,-2.2834,0.1296,-2.413,-2.9197,4.29,380,https://www.goodreads.com/search?q=+The+Causeof+All+Nations,0
"2015_Dunkerly,RobertM_TotheBitterEnd_HIST.txt",NON,English,HIST,,2015,Dunkerly,RobertM,RobertM,Dunkerly,TotheBitterEnd,,,,,M,US,56125,46,0.097909791,21.89816621,4.73435146,4.666139271,2008,-2.2255,0.10527,-2.3307,-2.7478,4.14,177,https://www.goodreads.com/search?q=+Tothe+Bitter+End,0
"2015_Edwards,Nicole_Brendon_ROM.txt",FIC,English,ROM,,2015,Edwards,Nicole,Nicole,Edwards,Brendon,,,,,F,US,107414,45,0.2916428163,15.02503847,4.153378341,3.426140203,6640,-2.252,0.32154,-2.5736,-3.0841,4.4,3076,https://www.goodreads.com/search?q=Nicole+Edwards+Brendon,0
"2015_Edwards,Nicole_Sawyer_ROM.txt",FIC,English,ROM,,2015,Edwards,Nicole,Nicole,Edwards,Sawyer,,,,,F,US,121749,42,0.3228521911,14.91839235,4.116424426,3.436032362,7976,-2.2668,0.31115,-2.5779,-3.0883,4.33,3695,https://www.goodreads.com/search?q=Nicole+Edwards+Sawyer,0
"2015_Ee,Susan_EndofDays_SF.txt",FIC,English,SF,YA,2015,Ee,Susan,Susan,Ee,EndofDays,,,,,F,US,100129,31,0.241622575,12.76016312,3.989531765,3.11258546,5381,-2.2741,0.1973,-2.4714,-2.9372,4.06,66272,https://www.goodreads.com/search?q=+Endof+Days,1
"2015_Elliot,Kendra_Bridged_ROM.txt",FIC,English,ROM,,2015,Elliot,Kendra,Kendra,Elliot,Bridged,,,,,F,US,108588,34,0.2002304811,11.91834047,4.100741099,3.129681293,6587,-2.1504,0.26678,-2.4172,-2.9231,4.28,18631,https://www.goodreads.com/search?q=Kendra+Elliot+Bridged,0
"2015_Elliot,Kendra_Spiraled_MY.txt",FIC,English,MY,,2015,Elliot,Kendra,Kendra,Elliot,Spiraled,,,,,F,US,104182,39,0.2164826498,11.74675837,4.137451206,3.134187844,6837,-2.1941,0.26567,-2.4598,-2.9511,4.28,16314,https://www.goodreads.com/search?q=Kendra+Elliot+Spiraled,0
